STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SWD,D,304,SNWCAVG,20231123 0000,20231123 0000,0.8, ,INCHES
SWD,D,304,SNWCAVG,20231124 0000,20231124 0000,0.8, ,INCHES
SWD,D,304,SNWCAVG,20231125 0000,20231125 0000,0.8, ,INCHES
SWD,D,304,SNWCAVG,20231126 0000,20231126 0000,0.9, ,INCHES
SWD,D,304,SNWCAVG,20231127 0000,20231127 0000,0.9, ,INCHES
SWD,D,304,SNWCAVG,20231128 0000,20231128 0000,0.9, ,INCHES
SWD,D,304,SNWCAVG,20231129 0000,20231129 0000,0.9, ,INCHES
SWD,D,304,SNWCAVG,20231130 0000,20231130 0000,0.9, ,INCHES
SWD,D,304,SNWCAVG,20231201 0000,20231201 0000,1.0, ,INCHES
SWD,D,304,SNWCAVG,20231202 0000,20231202 0000,1.0, ,INCHES
SWD,D,304,SNWCAVG,20231203 0000,20231203 0000,1.2, ,INCHES
SWD,D,304,SNWCAVG,20231204 0000,20231204 0000,1.2, ,INCHES
SWD,D,304,SNWCAVG,20231205 0000,20231205 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20231206 0000,20231206 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20231207 0000,20231207 0000,1.5, ,INCHES
SWD,D,304,SNWCAVG,20231208 0000,20231208 0000,1.7, ,INCHES
SWD,D,304,SNWCAVG,20231209 0000,20231209 0000,1.7, ,INCHES
SWD,D,304,SNWCAVG,20231210 0000,20231210 0000,1.7, ,INCHES
SWD,D,304,SNWCAVG,20231211 0000,20231211 0000,1.7, ,INCHES
SWD,D,304,SNWCAVG,20231212 0000,20231212 0000,1.7, ,INCHES
SWD,D,304,SNWCAVG,20231213 0000,20231213 0000,1.6, ,INCHES
SWD,D,304,SNWCAVG,20231214 0000,20231214 0000,1.6, ,INCHES
SWD,D,304,SNWCAVG,20231215 0000,20231215 0000,1.6, ,INCHES
SWD,D,304,SNWCAVG,20231216 0000,20231216 0000,1.6, ,INCHES
SWD,D,304,SNWCAVG,20231217 0000,20231217 0000,1.6, ,INCHES
SWD,D,304,SNWCAVG,20231218 0000,20231218 0000,1.6, ,INCHES
SWD,D,304,SNWCAVG,20231219 0000,20231219 0000,2.1, ,INCHES
SWD,D,304,SNWCAVG,20231220 0000,20231220 0000,2.3, ,INCHES
SWD,D,304,SNWCAVG,20231221 0000,20231221 0000,2.4, ,INCHES
SWD,D,304,SNWCAVG,20231222 0000,20231222 0000,2.4, ,INCHES
SWD,D,304,SNWCAVG,20231223 0000,20231223 0000,2.4, ,INCHES
SWD,D,304,SNWCAVG,20231224 0000,20231224 0000,2.4, ,INCHES
SWD,D,304,SNWCAVG,20231225 0000,20231225 0000,2.4, ,INCHES
SWD,D,304,SNWCAVG,20231226 0000,20231226 0000,2.4, ,INCHES
SWD,D,304,SNWCAVG,20231227 0000,20231227 0000,2.4, ,INCHES
SWD,D,304,SNWCAVG,20231228 0000,20231228 0000,2.5, ,INCHES
SWD,D,304,SNWCAVG,20231229 0000,20231229 0000,2.5, ,INCHES
SWD,D,304,SNWCAVG,20231230 0000,20231230 0000,2.5, ,INCHES
SWD,D,304,SNWCAVG,20231231 0000,20231231 0000,2.6, ,INCHES
SWD,D,304,SNWCAVG,20240101 0000,20240101 0000,2.7, ,INCHES
SWD,D,304,SNWCAVG,20240102 0000,20240102 0000,2.7, ,INCHES
SWD,D,304,SNWCAVG,20240103 0000,20240103 0000,3.3, ,INCHES
SWD,D,304,SNWCAVG,20240104 0000,20240104 0000,3.5, ,INCHES
SWD,D,304,SNWCAVG,20240105 0000,20240105 0000,3.5, ,INCHES
SWD,D,304,SNWCAVG,20240106 0000,20240106 0000,3.6, ,INCHES
SWD,D,304,SNWCAVG,20240107 0000,20240107 0000,4.1, ,INCHES
SWD,D,304,SNWCAVG,20240108 0000,20240108 0000,4.1, ,INCHES
SWD,D,304,SNWCAVG,20240109 0000,20240109 0000,4.2, ,INCHES
SWD,D,304,SNWCAVG,20240110 0000,20240110 0000,4.4, ,INCHES
SWD,D,304,SNWCAVG,20240111 0000,20240111 0000,5.3, ,INCHES
SWD,D,304,SNWCAVG,20240112 0000,20240112 0000,5.3, ,INCHES
SWD,D,304,SNWCAVG,20240113 0000,20240113 0000,5.4, ,INCHES
SWD,D,304,SNWCAVG,20240114 0000,20240114 0000,6.4, ,INCHES
SWD,D,304,SNWCAVG,20240115 0000,20240115 0000,6.5, ,INCHES
SWD,D,304,SNWCAVG,20240116 0000,20240116 0000,6.5, ,INCHES
SWD,D,304,SNWCAVG,20240117 0000,20240117 0000,7.0, ,INCHES
SWD,D,304,SNWCAVG,20240118 0000,20240118 0000,7.1, ,INCHES
SWD,D,304,SNWCAVG,20240119 0000,20240119 0000,7.1, ,INCHES
SWD,D,304,SNWCAVG,20240120 0000,20240120 0000,7.3, ,INCHES
SWD,D,304,SNWCAVG,20240121 0000,20240121 0000,7.8, ,INCHES
SWD,D,304,SNWCAVG,20240122 0000,20240122 0000,8.3, ,INCHES
SWD,D,304,SNWCAVG,20240123 0000,20240123 0000,8.6, ,INCHES
SWD,D,304,SNWCAVG,20240124 0000,20240124 0000,8.5, ,INCHES
SWD,D,304,SNWCAVG,20240125 0000,20240125 0000,8.8, ,INCHES
SWD,D,304,SNWCAVG,20240126 0000,20240126 0000,8.7, ,INCHES
SWD,D,304,SNWCAVG,20240127 0000,20240127 0000,8.7, ,INCHES
SWD,D,304,SNWCAVG,20240128 0000,20240128 0000,8.7, ,INCHES
SWD,D,304,SNWCAVG,20240129 0000,20240129 0000,8.6, ,INCHES
SWD,D,304,SNWCAVG,20240130 0000,20240130 0000,8.6, ,INCHES
SWD,D,304,SNWCAVG,20240131 0000,20240131 0000,8.5, ,INCHES
SWD,D,304,SNWCAVG,20240201 0000,20240201 0000,8.9, ,INCHES
SWD,D,304,SNWCAVG,20240202 0000,20240202 0000,9.6, ,INCHES
SWD,D,304,SNWCAVG,20240203 0000,20240203 0000,10.1, ,INCHES
SWD,D,304,SNWCAVG,20240204 0000,20240204 0000,10.3, ,INCHES
SWD,D,304,SNWCAVG,20240205 0000,20240205 0000,12.6, ,INCHES
SWD,D,304,SNWCAVG,20240206 0000,20240206 0000,13.2, ,INCHES
SWD,D,304,SNWCAVG,20240207 0000,20240207 0000,13.3, ,INCHES
SWD,D,304,SNWCAVG,20240208 0000,20240208 0000,13.8, ,INCHES
SWD,D,304,SNWCAVG,20240209 0000,20240209 0000,13.9, ,INCHES
SWD,D,304,SNWCAVG,20240210 0000,20240210 0000,14.0, ,INCHES
SWD,D,304,SNWCAVG,20240211 0000,20240211 0000,14.0, ,INCHES
SWD,D,304,SNWCAVG,20240212 0000,20240212 0000,14.0, ,INCHES
SWD,D,304,SNWCAVG,20240213 0000,20240213 0000,14.1, ,INCHES
SWD,D,304,SNWCAVG,20240214 0000,20240214 0000,14.1, ,INCHES
SWD,D,304,SNWCAVG,20240215 0000,20240215 0000,14.9, ,INCHES
SWD,D,304,SNWCAVG,20240216 0000,20240216 0000,15.1, ,INCHES
SWD,D,304,SNWCAVG,20240217 0000,20240217 0000,15.2, ,INCHES
SWD,D,304,SNWCAVG,20240218 0000,20240218 0000,15.7, ,INCHES
SWD,D,304,SNWCAVG,20240219 0000,20240219 0000,16.4, ,INCHES
SWD,D,304,SNWCAVG,20240220 0000,20240220 0000,17.9, ,INCHES
SWD,D,304,SNWCAVG,20240221 0000,20240221 0000,18.5, ,INCHES
SWD,D,304,SNWCAVG,20240222 0000,20240222 0000,18.7, ,INCHES
SWD,D,304,SNWCAVG,20240223 0000,20240223 0000,18.8, ,INCHES
SWD,D,304,SNWCAVG,20240224 0000,20240224 0000,18.8, ,INCHES
SWD,D,304,SNWCAVG,20240225 0000,20240225 0000,18.8, ,INCHES
SWD,D,304,SNWCAVG,20240226 0000,20240226 0000,18.8, ,INCHES
SWD,D,304,SNWCAVG,20240227 0000,20240227 0000,18.9, ,INCHES
SWD,D,304,SNWCAVG,20240228 0000,20240228 0000,18.9, ,INCHES
SWD,D,304,SNWCAVG,20240229 0000,20240229 0000,18.9, ,INCHES
SWD,D,304,SNWCAVG,20240301 0000,20240301 0000,19.8, ,INCHES
SWD,D,304,SNWCAVG,20240302 0000,20240302 0000,22.2, ,INCHES
SWD,D,304,SNWCAVG,20240303 0000,20240303 0000,24.1, ,INCHES
SWD,D,304,SNWCAVG,20240304 0000,20240304 0000,24.9, ,INCHES
SWD,D,304,SNWCAVG,20240305 0000,20240305 0000,25.1, ,INCHES
SWD,D,304,SNWCAVG,20240306 0000,20240306 0000,25.5, ,INCHES
SWD,D,304,SNWCAVG,20240307 0000,20240307 0000,25.6, ,INCHES
SWD,D,304,SNWCAVG,20240308 0000,20240308 0000,25.7, ,INCHES
SWD,D,304,SNWCAVG,20240309 0000,20240309 0000,25.8, ,INCHES
SWD,D,304,SNWCAVG,20240310 0000,20240310 0000,25.8, ,INCHES
SWD,D,304,SNWCAVG,20240311 0000,20240311 0000,25.9, ,INCHES
SWD,D,304,SNWCAVG,20240312 0000,20240312 0000,26.1, ,INCHES
SWD,D,304,SNWCAVG,20240313 0000,20240313 0000,26.3, ,INCHES
SWD,D,304,SNWCAVG,20240314 0000,20240314 0000,26.3, ,INCHES
SWD,D,304,SNWCAVG,20240315 0000,20240315 0000,26.3, ,INCHES
SWD,D,304,SNWCAVG,20240316 0000,20240316 0000,26.3, ,INCHES
SWD,D,304,SNWCAVG,20240317 0000,20240317 0000,26.3, ,INCHES
SWD,D,304,SNWCAVG,20240318 0000,20240318 0000,26.2, ,INCHES
SWD,D,304,SNWCAVG,20240319 0000,20240319 0000,26.0, ,INCHES
SWD,D,304,SNWCAVG,20240320 0000,20240320 0000,25.8, ,INCHES
SWD,D,304,SNWCAVG,20240321 0000,20240321 0000,25.3, ,INCHES
SWD,D,304,SNWCAVG,20240322 0000,20240322 0000,25.0, ,INCHES
SWD,D,304,SNWCAVG,20240323 0000,20240323 0000,25.3, ,INCHES
SWD,D,304,SNWCAVG,20240324 0000,20240324 0000,26.1, ,INCHES
SWD,D,304,SNWCAVG,20240325 0000,20240325 0000,26.3, ,INCHES
SWD,D,304,SNWCAVG,20240326 0000,20240326 0000,26.4, ,INCHES
SWD,D,304,SNWCAVG,20240327 0000,20240327 0000,26.4, ,INCHES
SWD,D,304,SNWCAVG,20240328 0000,20240328 0000,27.0, ,INCHES
SWD,D,304,SNWCAVG,20240329 0000,20240329 0000,27.4, ,INCHES
SWD,D,304,SNWCAVG,20240330 0000,20240330 0000,28.2, ,INCHES
SWD,D,304,SNWCAVG,20240331 0000,20240331 0000,28.5, ,INCHES
SWD,D,304,SNWCAVG,20240401 0000,20240401 0000,28.7, ,INCHES
SWD,D,304,SNWCAVG,20240402 0000,20240402 0000,28.7, ,INCHES
SWD,D,304,SNWCAVG,20240403 0000,20240403 0000,28.5, ,INCHES
SWD,D,304,SNWCAVG,20240404 0000,20240404 0000,28.3, ,INCHES
SWD,D,304,SNWCAVG,20240405 0000,20240405 0000,28.8, ,INCHES
SWD,D,304,SNWCAVG,20240406 0000,20240406 0000,29.0, ,INCHES
SWD,D,304,SNWCAVG,20240407 0000,20240407 0000,29.1, ,INCHES
SWD,D,304,SNWCAVG,20240408 0000,20240408 0000,29.1, ,INCHES
SWD,D,304,SNWCAVG,20240409 0000,20240409 0000,29.1, ,INCHES
SWD,D,304,SNWCAVG,20240410 0000,20240410 0000,28.8, ,INCHES
SWD,D,304,SNWCAVG,20240411 0000,20240411 0000,28.4, ,INCHES
SWD,D,304,SNWCAVG,20240412 0000,20240412 0000,27.8, ,INCHES
SWD,D,304,SNWCAVG,20240413 0000,20240413 0000,27.4, ,INCHES
SWD,D,304,SNWCAVG,20240414 0000,20240414 0000,27.3, ,INCHES
SWD,D,304,SNWCAVG,20240415 0000,20240415 0000,27.4, ,INCHES
SWD,D,304,SNWCAVG,20240416 0000,20240416 0000,27.2, ,INCHES
SWD,D,304,SNWCAVG,20240417 0000,20240417 0000,26.8, ,INCHES
SWD,D,304,SNWCAVG,20240418 0000,20240418 0000,26.2, ,INCHES
SWD,D,304,SNWCAVG,20240419 0000,20240419 0000,25.4, ,INCHES
SWD,D,304,SNWCAVG,20240420 0000,20240420 0000,24.7, ,INCHES
SWD,D,304,SNWCAVG,20240421 0000,20240421 0000,23.9, ,INCHES
SWD,D,304,SNWCAVG,20240422 0000,20240422 0000,23.1, ,INCHES
SWD,D,304,SNWCAVG,20240423 0000,20240423 0000,22.1, ,INCHES
SWD,D,304,SNWCAVG,20240424 0000,20240424 0000,21.2, ,INCHES
SWD,D,304,SNWCAVG,20240425 0000,20240425 0000,20.6, ,INCHES
SWD,D,304,SNWCAVG,20240426 0000,20240426 0000,20.1, ,INCHES
SWD,D,304,SNWCAVG,20240427 0000,20240427 0000,20.2, ,INCHES
SWD,D,304,SNWCAVG,20240428 0000,20240428 0000,19.9, ,INCHES
SWD,D,304,SNWCAVG,20240429 0000,20240429 0000,19.4, ,INCHES
SWD,D,304,SNWCAVG,20240430 0000,20240430 0000,18.9, ,INCHES
SWD,D,304,SNWCAVG,20240501 0000,20240501 0000,18.3, ,INCHES
SWD,D,304,SNWCAVG,20240502 0000,20240502 0000,17.7, ,INCHES
SWD,D,304,SNWCAVG,20240503 0000,20240503 0000,17.0, ,INCHES
SWD,D,304,SNWCAVG,20240504 0000,20240504 0000,16.2, ,INCHES
SWD,D,304,SNWCAVG,20240505 0000,20240505 0000,16.9, ,INCHES
SWD,D,304,SNWCAVG,20240506 0000,20240506 0000,17.0, ,INCHES
SWD,D,304,SNWCAVG,20240507 0000,20240507 0000,16.9, ,INCHES
SWD,D,304,SNWCAVG,20240508 0000,20240508 0000,16.6, ,INCHES
SWD,D,304,SNWCAVG,20240509 0000,20240509 0000,16.2, ,INCHES
SWD,D,304,SNWCAVG,20240510 0000,20240510 0000,15.6, ,INCHES
SWD,D,304,SNWCAVG,20240511 0000,20240511 0000,14.8, ,INCHES
SWD,D,304,SNWCAVG,20240512 0000,20240512 0000,14.0, ,INCHES
SWD,D,304,SNWCAVG,20240513 0000,20240513 0000,13.1, ,INCHES
SWD,D,304,SNWCAVG,20240514 0000,20240514 0000,12.2, ,INCHES
SWD,D,304,SNWCAVG,20240515 0000,20240515 0000,11.4, ,INCHES
SWD,D,304,SNWCAVG,20240516 0000,20240516 0000,10.6, ,INCHES
SWD,D,304,SNWCAVG,20240517 0000,20240517 0000,9.8, ,INCHES
SWD,D,304,SNWCAVG,20240518 0000,20240518 0000,9.0, ,INCHES
SWD,D,304,SNWCAVG,20240519 0000,20240519 0000,8.3, ,INCHES
SWD,D,304,SNWCAVG,20240520 0000,20240520 0000,7.7, ,INCHES
SWD,D,304,SNWCAVG,20240521 0000,20240521 0000,7.2, ,INCHES
SWD,D,304,SNWCAVG,20240522 0000,20240522 0000,6.7, ,INCHES
SWD,D,304,SNWCAVG,20240523 0000,20240523 0000,6.1, ,INCHES
SWD,D,304,SNWCAVG,20240524 0000,20240524 0000,5.7, ,INCHES
SWD,D,304,SNWCAVG,20240525 0000,20240525 0000,5.3, ,INCHES
SWD,D,304,SNWCAVG,20240526 0000,20240526 0000,4.8, ,INCHES
SWD,D,304,SNWCAVG,20240527 0000,20240527 0000,4.5, ,INCHES
SWD,D,304,SNWCAVG,20240528 0000,20240528 0000,4.2, ,INCHES
SWD,D,304,SNWCAVG,20240529 0000,20240529 0000,3.7, ,INCHES
SWD,D,304,SNWCAVG,20240530 0000,20240530 0000,3.3, ,INCHES
SWD,D,304,SNWCAVG,20240531 0000,20240531 0000,3.0, ,INCHES
SWD,D,304,SNWCAVG,20240601 0000,20240601 0000,2.7, ,INCHES
SWD,D,304,SNWCAVG,20240602 0000,20240602 0000,2.5, ,INCHES
SWD,D,304,SNWCAVG,20240603 0000,20240603 0000,2.2, ,INCHES
SWD,D,304,SNWCAVG,20240604 0000,20240604 0000,2.1, ,INCHES
SWD,D,304,SNWCAVG,20240605 0000,20240605 0000,1.9, ,INCHES
SWD,D,304,SNWCAVG,20240606 0000,20240606 0000,1.6, ,INCHES
SWD,D,304,SNWCAVG,20240607 0000,20240607 0000,1.4, ,INCHES
SWD,D,304,SNWCAVG,20240608 0000,20240608 0000,0.7, ,INCHES
SWD,D,304,SNWCAVG,20240609 0000,20240609 0000,0.6, ,INCHES
SWD,D,304,SNWCAVG,20240610 0000,20240610 0000,0.5, ,INCHES
SWD,D,304,SNWCAVG,20240611 0000,20240611 0000,0.5, ,INCHES
SWD,D,304,SNWCAVG,20240612 0000,20240612 0000,0.4, ,INCHES
SWD,D,304,SNWCAVG,20240613 0000,20240613 0000,0.4, ,INCHES
SWD,D,304,SNWCAVG,20240614 0000,20240614 0000,0.3, ,INCHES
SWD,D,304,SNWCAVG,20240615 0000,20240615 0000,0.2, ,INCHES
SWD,D,304,SNWCAVG,20240616 0000,20240616 0000,0.2, ,INCHES
SWD,D,304,SNWCAVG,20240617 0000,20240617 0000,0.2, ,INCHES
SWD,D,304,SNWCAVG,20240618 0000,20240618 0000,0.1, ,INCHES
SWD,D,304,SNWCAVG,20240619 0000,20240619 0000,0.1, ,INCHES
SWD,D,304,SNWCAVG,20240620 0000,20240620 0000,0.1, ,INCHES
SWD,D,304,SNWCAVG,20240621 0000,20240621 0000,0.1, ,INCHES
SWD,D,304,SNWCAVG,20240622 0000,20240622 0000,0.0, ,INCHES
SWD,D,304,SNWCAVG,20240623 0000,20240623 0000,0.0, ,INCHES
SWD,D,304,SNWCAVG,20240624 0000,20240624 0000,0.0, ,INCHES
SWD,D,304,SNWCAVG,20240625 0000,20240625 0000,0.0, ,INCHES
SWD,D,304,SNWCAVG,20240626 0000,20240626 0000,0.0, ,INCHES
SWD,D,304,SNWCAVG,20240627 0000,20240627 0000,0.0, ,INCHES
SWD,D,304,SNWCAVG,20240628 0000,20240628 0000,0.0, ,INCHES
SWD,D,304,SNWCAVG,20240629 0000,20240629 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240630 0000,20240630 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240701 0000,20240701 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240702 0000,20240702 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240703 0000,20240703 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240704 0000,20240704 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240705 0000,20240705 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240706 0000,20240706 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240707 0000,20240707 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240708 0000,20240708 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240709 0000,20240709 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240710 0000,20240710 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240711 0000,20240711 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240712 0000,20240712 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240713 0000,20240713 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240714 0000,20240714 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240715 0000,20240715 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240716 0000,20240716 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240717 0000,20240717 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240718 0000,20240718 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240719 0000,20240719 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240720 0000,20240720 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240721 0000,20240721 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240722 0000,20240722 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240723 0000,20240723 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240724 0000,20240724 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240725 0000,20240725 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240726 0000,20240726 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240727 0000,20240727 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240728 0000,20240728 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240729 0000,20240729 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240730 0000,20240730 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240731 0000,20240731 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240801 0000,20240801 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240802 0000,20240802 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240803 0000,20240803 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240804 0000,20240804 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240805 0000,20240805 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240806 0000,20240806 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240807 0000,20240807 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240808 0000,20240808 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240809 0000,20240809 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240810 0000,20240810 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240811 0000,20240811 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240812 0000,20240812 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240813 0000,20240813 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240814 0000,20240814 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240815 0000,20240815 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240816 0000,20240816 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240817 0000,20240817 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240818 0000,20240818 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240819 0000,20240819 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240820 0000,20240820 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240821 0000,20240821 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240822 0000,20240822 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240823 0000,20240823 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240824 0000,20240824 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240825 0000,20240825 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240826 0000,20240826 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240827 0000,20240827 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240828 0000,20240828 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240829 0000,20240829 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240830 0000,20240830 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240831 0000,20240831 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240901 0000,20240901 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240902 0000,20240902 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240903 0000,20240903 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240904 0000,20240904 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240905 0000,20240905 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240906 0000,20240906 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240907 0000,20240907 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240908 0000,20240908 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240909 0000,20240909 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240910 0000,20240910 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240911 0000,20240911 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240912 0000,20240912 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240913 0000,20240913 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240914 0000,20240914 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240915 0000,20240915 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240916 0000,20240916 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240917 0000,20240917 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240918 0000,20240918 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240919 0000,20240919 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240920 0000,20240920 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240921 0000,20240921 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240922 0000,20240922 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240923 0000,20240923 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240924 0000,20240924 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240925 0000,20240925 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240926 0000,20240926 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240927 0000,20240927 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240928 0000,20240928 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240929 0000,20240929 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20240930 0000,20240930 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241001 0000,20241001 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241002 0000,20241002 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241003 0000,20241003 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241004 0000,20241004 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241005 0000,20241005 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241006 0000,20241006 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241007 0000,20241007 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241008 0000,20241008 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241009 0000,20241009 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241010 0000,20241010 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241011 0000,20241011 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241012 0000,20241012 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241013 0000,20241013 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241014 0000,20241014 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241015 0000,20241015 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241016 0000,20241016 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241017 0000,20241017 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241018 0000,20241018 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241019 0000,20241019 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241020 0000,20241020 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241021 0000,20241021 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241022 0000,20241022 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241023 0000,20241023 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241024 0000,20241024 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241025 0000,20241025 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241026 0000,20241026 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241027 0000,20241027 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241028 0000,20241028 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241029 0000,20241029 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241030 0000,20241030 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241031 0000,20241031 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241101 0000,20241101 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20241102 0000,20241102 0000,---, ,INCHES
